Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Senegal,SEN,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,26.68082,31.15458,35.85828,25.88134,26.77426,31.27216,24.89474,29.4322,..
Senegal,SEN,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,37.2711,50.25035,27.39252,35.26672,23.22853,26.13342,43.01364,40.7063,37.0419,..
Serbia,SRB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.32781,4.23836,4.16421,..,3.92698,3.78902,3.64027,3.71509,..,..
Serbia,SRB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,95.64695,101.51213,100.56836,100.94359,101.36326,101.22541,100.46706,100.36259,100.31749,..
Serbia,SRB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99495,1.00036,0.99994,1.00093,1.00448,0.99775,0.99799,1.00096,1.0003,..
Serbia,SRB,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,52.58621,55.27648,57.04905,58.36507,59.13812,57.79839,58.71931,60.59137,61.76943,..
Serbia,SRB,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,92.48981,95.82158,94.52617,95.0242,96.42208,96.28646,95.75701,95.21544,94.58089,..
Serbia,SRB,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,15004,7458,10495,10006,3423,2187,2253,2752,3815,..
Serbia,SRB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.44893,104.12765,98.01016,98.90996,101.90126,101.01084,98.83048,99.03387,98.72127,..
Serbia,SRB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,32.69084,23.46342,23.593,..,..,..,..,..,..,..
Serbia,SRB,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,96.48014,100.90056,101.61948,106.67885,98.29322,96.59785,93.3659,95.19187,..,..
Serbia,SRB,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,102.26541,99.07791,96.61717,98.29822,97.56954,103.70963,101.07236,100.77422,..,..
Seychelles,SYC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,3.60644,2.61393,3.60813,4.08368,..,4.41832,..,..,..
Seychelles,SYC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,112.14249,113.33853,111.44253,108.00806,106.37099,105.97335,103.56895,102.42356,103.31627,..
Seychelles,SYC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.03083,1.05209,1.03965,1.02156,1.01518,1.03043,1.03249,1.05168,1.05868,..
Seychelles,SYC,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,89.78374,91.08049,95.16468,88.29499,83.55263,85.69571,88.42444,83.21589,80.97373,..
Seychelles,SYC,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,64,84,77,152,249,269,..
Seychelles,SYC,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,110.51829,110.23865,104.56656,104.57719,111.41095,108.75472,112.6462,102.19702,101.85312,..
Seychelles,SYC,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,1.47651,4.82897,5.82329,10.33784,7.61773,..,..,..
Seychelles,SYC,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,105.86552,..,..,108.7963,110.24845,110.63331,108.33989,111.41517,..
Seychelles,SYC,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,109.64778,..,..,112.36392,111.44625,116.56581,105.64103,105.32292,..
Sierra Leone,SLE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.58864,2.6689,2.87204,2.37981,2.66292,..,3.06023,4.63577,7.13846,..
Sierra Leone,SLE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,110.76908,115.99032,118.28518,..,116.9143,118.89392,125.64213,114.68657,..
Sierra Leone,SLE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,0.9483,0.98979,1.00134,..,1.01415,1.01101,1.01891,1.03486,..
Sierra Leone,SLE,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,7.72967,..,..,7.97313,11.16948,12.06104,13.36725,..
Sierra Leone,SLE,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,94.2679,..,..,95.49615,..,..,..,..
Sierra Leone,SLE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,43719,2476,..,19253,6104,..,..,..
Sierra Leone,SLE,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,67.86105,64.16042,62.9758,..,59.79026,68.33249,70.19276,81.78534,..
Sierra Leone,SLE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,56.55716,60.49546,54.6766,..,..
Sierra Leone,SLE,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,44.4932,63.3412,64.89572,..,..
Singapore,SGP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.08044,3.03077,3.07086,2.85435,..,..,..,..,..,..
Singapore,SGP,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,100.69286,100.57172,..,..
Singapore,SGP,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,0.99844,0.99893,..,..
Singapore,SGP,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,24,72,..,..
Singapore,SGP,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,99.78927,99.25824,..,..
Singapore,SGP,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,58.84371,57.70377,..,..
Singapore,SGP,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,98.2663,..,..
Singapore,SGP,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,99.13738,..,..
Sint Maarten (Dutch part),SXM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,121.31704,..,128.86671,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,1.01615,..,1.0108,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,64.37414,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,92,..,123.09198,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,1.11288,1.76991,..,..,..,..
Sint Maarten (Dutch part),SXM,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,88.05704,..,115.53398,..,..,..,..,..
Slovak Republic,SVK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.11588,3.96231,3.90921,4.08666,4.23068,4.63557,3.90267,..,..,..
Slovak Republic,SVK,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.99314,99.85448,100.02166,99.83907,99.27775,98.0883,97.28014,98.43949,..,..
Slovak Republic,SVK,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99129,0.99129,0.99019,0.98557,0.99045,0.99201,0.98865,0.99423,..,..
Slovak Republic,SVK,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,73.41887,72.94624,73.14931,73.63923,74.15864,74.7868,74.36546,75.6184,..,..
Slovak Republic,SVK,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,84.92458,84.14682,85.1221,85.29294,84.75056,83.5919,82.97944,84.10775,..,..
Slovak Republic,SVK,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,10409,11670,9150,8543,11034,13359,14552,12554,..,..
Slovak Republic,SVK,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.06212,96.09583,93.18823,94.59078,96.30829,95.96458,92.44306,91.90563,..,..
Slovak Republic,SVK,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,50.21327,46.97936,45.94732,44.61208,42.72227,39.89234,..,35.83844,..,..
Slovak Republic,SVK,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.56251,5.56563,5.64783,5.43782,5.29607,4.90818,4.80289,..,..,..
Slovenia,SVN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.46924,100.05976,100.60834,100.29107,99.95206,100.33198,100.2171,100.56636,..,..
Slovenia,SVN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99947,1.00402,1.00608,1.00675,1.00462,1.00744,1.00739,1.00328,..,..
Slovenia,SVN,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,87.02167,88.85305,92.72992,91.50837,90.00159,89.6334,88.83353,88.88301,..,..
Slovenia,SVN,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,98.6308,99.03607,..,99.00584,98.82186,..,..,..,..,..
Slovenia,SVN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,683,353,431,718,894,521,558,225,..,..
Slovenia,SVN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.21167,96.34836,101.97225,99.29289,100.07333,98.08545,97.90015,95.69825,..,..
Slovenia,SVN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,36.69949,40.7009,50.23661,58.67953,57.9581,58.9992,..,47.52285,..,..
Slovenia,SVN,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,94.43379,93.38021,98.58366,97.30614,98.92515,..,..
Slovenia,SVN,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,98.70246,99.44767,97.09746,97.77463,94.52098,..,..
Small states,SST,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,105.80448,105.88385,105.91026,105.56183,105.45242,105.85708,105.59193,105.5664,105.53786,..
Small states,SST,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.97362,0.97236,0.97697,0.97731,0.97803,0.98353,0.98102,0.98176,0.98245,..
Small states,SST,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,85.74335,85.85604,86.14665,..,86.2564,86.14369,..
Small states,SST,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,563622,538561,540947,530360,535128,524496,555238,545242,547019,..
Small states,SST,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.37093,84.63713,85.48379,85.5949,85.61012,86.16342,86.36897,85.90957,86.57324,..
Small states,SST,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,9.86063,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,113.16806,113.98751,111.60158,113.36846,111.78632,112.97701,113.67024,112.19722,105.99196,..
Solomon Islands,SLB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.97522,0.97292,0.97955,0.98919,0.97229,0.98953,0.98814,0.99269,0.99609,..
Solomon Islands,SLB,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,39.23616,41.75241,41.33142,..,..,36.78276,..
Solomon Islands,SLB,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,72.66393,..,67.82703,..
Solomon Islands,SLB,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,360,492,68,..,..,4351,..
Solomon Islands,SLB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.89247,85.55439,85.07463,85.7194,86.54979,88.05919,88.32666,87.99547,86.78567,..
Solomon Islands,SLB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,54.0274,41.93262,48.03036,45.42687,..
Solomon Islands,SLB,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,85.35063,64.88502,77.98464,79.72387,..
Somalia,SOM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.72174,5.96275,6.37164,6.01354,6.04662,5.95619,5.94285,6.11306,6.15899,..
South Africa,ZAF,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,102.66989,101.26646,101.00954,100.44002,100.65726,101.9005,101.4936,99.1387,..,..
South Africa,ZAF,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.96171,0.95955,0.95824,0.95783,0.96124,0.93338,0.96804,0.96667,..,..
South Africa,ZAF,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,8.11493,..,..,..,..
South Africa,ZAF,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,86.70383,..,..
South Africa,ZAF,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,311658,..,567591,..,..
South Africa,ZAF,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,90.11049,87.25533,..,..,..
South Africa,ZAF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,6.73047,7.61688,8.04779,8.82408,9.71716,10.26155,..,..
South Africa,ZAF,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.42347002029419,2.82980000972748,2.34995496273041,2.98257493972779,3.1217600107193,2.9460198879242,2.50031995773315,..,..,..
South Asia,SAS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,106.05615,106.34329,107.65265,111.10348,109.25934,109.82642,116.70867,114.75198,114.84832,..
South Asia,SAS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00033,1.00874,1.01267,1.06818,1.06057,1.06133,1.09174,1.08201,1.07559,..
South Asia,SAS,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,87.00896,86.37355,86.67464,86.87741,87.21258,86.75207,86.98376,86.9749,86.84744,..
South Asia,SAS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,15894892,17149302,15781833,13911945,13145969,13801320,13020699,13262954,12461355,..
South Asia,SAS,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,87.36908,86.9308,88.9797,90.58885,92.03729,92.50064,91.82644,91.20932,91.87583,..
South Asia,SAS,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,106.05615,106.34329,107.65265,111.10348,109.25934,109.82642,116.70867,114.75198,114.84832,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00033,1.00874,1.01267,1.06818,1.06057,1.06133,1.09174,1.08201,1.07559,..
South Asia (IDA & IBRD),TSA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,87.00896,86.37355,86.67464,86.87741,87.21258,86.75207,86.98376,86.9749,86.84744,..
South Asia (IDA & IBRD),TSA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,15894892,17149302,15781833,13911945,13145969,13801320,13020699,13262954,12461355,..
South Asia (IDA & IBRD),TSA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,87.36908,86.9308,88.9797,90.58885,92.03729,92.50064,91.82644,91.20932,91.87583,..
South Asia (IDA & IBRD),TSA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,0.80521,..,1.1789,1.71297,1.54062,1.49691,0.98104,..,..
South Sudan,SSD,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,71.58802,..,..,..,60.38093,..,..,..,..
South Sudan,SSD,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,0.66209,..,..,..,0.7078,..,..,..,..
South Sudan,SSD,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,3.86704,..,..,..,6.39603,..,..,..,..
South Sudan,SSD,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,36.0286,..,..,..,30.38834,..,..,..,..
South Sudan,SSD,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,894162,..,..,..,1088325,..,..,..,..
South Sudan,SSD,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,27.43709,..,..,..,..,..,..,..,..
South Sudan,SSD,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,18.4183,..,..,..,..
South Sudan,SSD,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,30.83429,..,..,..,..
Spain,ESP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.81912,4.86633,4.43188,4.32834,4.2799,4.27239,4.20911,..,..,..
Spain,ESP,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.57508,104.14684,104.90096,108.81614,107.87827,107.20858,105.09839,103.58476,..,..
Spain,ESP,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99253,0.99241,0.99375,1.01124,1.01324,1.01552,1.01657,1.01662,..,..
Spain,ESP,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,97.39286,93.80553,92.14782,91.71823,92.40896,..,..
Spain,ESP,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,99.14276,97.64003,..,..
Spain,ESP,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,1785,1223,3127,6223,7383,9277,27756,74969,..,..
Spain,ESP,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.78925,96.1533,99.32011,99.21613,100.1019,103.35968,101.20973,100.57255,..,..
Spain,ESP,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,39.80761,45.23023,43.77237,24.76614,50.10556,48.48336,44.15031,43.55469,..,..
Spain,ESP,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.71774,1.80861,1.49617,1.62107,1.93288,2.22875,3.4492,2.78044,2.11189,..
Sri Lanka,LKA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,98.24813,97.51822,98.76951,99.42777,100.18917,100.57343,100.37505,99.90265,99.61806,..
Sri Lanka,LKA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.97522,0.96063,0.97666,0.97622,0.97728,0.97894,0.97871,0.98571,0.9893,..
Sri Lanka,LKA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,93.91508,93.88634,94.26084,95.38639,96.37613,..,..,..,..,..
Sri Lanka,LKA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,89067,87520,83509,61328,45261,16394,16400,12419,9296,..
Sri Lanka,LKA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,98.91219,100.13207,97.25628,98.31142,98.10511,99.05147,101.10927,102.34504,102.55794,..
Sri Lanka,LKA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,6.73803,7.21599,..,7.78002,..,11.04399,10.97739,11.79161,13.1757,..
Sri Lanka,LKA,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,93.14814,92.11667,106.90851,..,..,..,102.99959,..,..
Sri Lanka,LKA,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,110.43851,..,..,101.52445,102.56608,102.48385,..
St. Kitts and Nevis,KNA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,2.60631,..,..,..,..
St. Kitts and Nevis,KNA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,110.55456,110.42899,109.69951,108.73786,108.39243,107.93336,107.09163,..,..,..
St. Kitts and Nevis,KNA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.94906,0.98126,0.98385,1.00784,0.99587,0.99322,0.97018,..,..,..
St. Kitts and Nevis,KNA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,69.58021,..,..,..
St. Kitts and Nevis,KNA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,132,..,17,13,4,..,54,..,..,..
St. Kitts and Nevis,KNA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.03106,108.71671,110.34913,109.09091,101.97109,107.95148,98.08482,..,..,..
St. Kitts and Nevis,KNA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
